File_Path,Original_Text,Target_Translation
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay1\InsideLockedRoom\Ch11_EXPL_LeadTheWay1_Petya_IRememberedAbout_Sub.json,"I remembered about the jacket, by the way.",
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay1\InsideLockedRoom\Ch11_EXPL_LeadTheWay1_Petya_IRememberedAbout_Sub.json,But it wasn't the zoo - it was the museum.,
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay1\InsideLockedRoom\Ch11_EXPL_LeadTheWay1_Petya_IToldYou_Sub.json,I told you I know all her stories!,
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay1\InsideLockedRoom\Ch11_EXPL_LeadTheWay1_Petya_MaybeYouJust_Sub.json,"Maybe you just got those wrong, too.",
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay1\InsideLockedRoom\Ch11_EXPL_LeadTheWay1_Petya_ThatWasReally_Sub.json,That was really you?,
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay1\InsideLockedRoom\Ch11_EXPL_LeadTheWay1_Petya_ThatWasReally_Sub.json,I could've sworn it was someone else at the museum!,
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay1\InsideLockedRoom\Ch11_EXPL_LeadTheWay1_Petya_ThatWasYou_Sub.json,That was you??,
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay1\InsideLockedRoom\Ch11_EXPL_LeadTheWay1_Serdar_ExceptAboutMe_Sub.json,Except about me.,
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay1\InsideLockedRoom\Ch11_EXPL_LeadTheWay1_Serdar_IWasIn_Sub.json,"I was in that one, thank you very much!",
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay1\InsideLockedRoom\Ch11_EXPL_LeadTheWay1_Serdar_OhRightWas_Sub.json,Oh right!,
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay1\InsideLockedRoom\Ch11_EXPL_LeadTheWay1_Serdar_OhRightWas_Sub.json,"It was, wasn't it?",
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay1\Petya_Intro\Ch11_EXPL_LeadTheWay1_Petya_IsItAlright_Sub.json,Is it alright to talk now?,
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay1\Petya_Intro\Ch11_EXPL_LeadTheWay1_Serdar_YesFineTime_Sub.json,"Yes, we're fine, for the time being.",
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay1\Petya_Lurkers\Ch11_EXPL_LeadTheWay1_Petya_IDonAny_Sub.json,I don't remember any 'zoo' story...,
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay1\Petya_SideRoom\Ch11_EXPL_LeadTheWay1_Petya_IReallyHope_Sub.json,I really hope it's not too much further.,
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay1\Petya_SideRoom\Ch11_EXPL_LeadTheWay1_Petya_OhRightNow_Sub.json,"Oh right, um, I forget now...",
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay1\Petya_SideRoom\Ch11_EXPL_LeadTheWay1_Serdar_SayAboutThat_Sub.json,"Say, what about that other story you said you remembered?",
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay1\Petya_SideRoom\Ch11_EXPL_LeadTheWay1_Serdar_SayAboutThat_Sub.json,The funny one.,
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay1\Petya_SideRoom\Ch11_EXPL_LeadTheWay1_Serdar_UmYourMom_Sub.json,"Um, well, did your Mom ever tell you about the time a woman at the zoo",
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay1\Petya_SideRoom\Ch11_EXPL_LeadTheWay1_Serdar_UmYourMom_Sub.json,tried to buy her leather jacket off her?,
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay2\Tunnel\Ch11_EXPL_LeadTheWay2_Petya_NoTheGame_Sub.json,No. What's the game?,
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay2\Tunnel\Ch11_EXPL_LeadTheWay2_Serdar_JustLikeWith_Sub.json,Just like with the dogs back when I found you.,
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay2\Tunnel\Ch11_EXPL_LeadTheWay2_Serdar_JustLikeWith_Sub.json,"Only this time, I want you to keep your eyes closed and see if you can follow",
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay2\Tunnel\Ch11_EXPL_LeadTheWay2_Serdar_JustLikeWith_Sub.json,the sound of my voice.,
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay2\Tunnel\Ch11_EXPL_LeadTheWay2_Serdar_JustLikeWith_Sub.json,"But only move when I say, alright?",
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay2\Tunnel\Ch11_EXPL_LeadTheWay2_Serdar_ListenAboutWe_Sub.json,"Listen, Petya; how about we play a game?",
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay2\Tunnel2\Ch11_EXPL_LeadTheWay2_Petya_HowMuchFurther_Sub.json,How much further??,
Impact\Content\Maps\Chapters\Chapter11\EXPL_LeadTheWay2\Tunnel2\Ch11_EXPL_LeadTheWay2_Serdar_OnlyABit_Sub.json,"Only a bit more, buddy!",
Impact\Content\Maps\Chapters\Chapter11\HYG_FightLurkers2\PhaseOne\Ch11_HYG_FightLurkers2_Exhausted_Ghost_Soldier_DidYouGet_Sub.json,"Did you get everyone to the mess hall, OVER?",
Impact\Content\Maps\Chapters\Chapter11\HYG_FightLurkers2\PhaseOne\Ch11_HYG_FightLurkers2_Exhausted_Ghost_Soldier_DidYouGet_Sub.json,PLEASE... I can't hold this fucking door anymore...,
Impact\Content\Maps\Chapters\Chapter11\HYG_FightLurkers2\PhaseOne\Ch11_HYG_FightLurkers2_Exhausted_Ghost_Soldier_DidYouGet_Sub.json,Just say something...,
Impact\Content\Maps\Chapters\Chapter11\HYG_FightLurkers2\PhaseOne\Ch11_HYG_FightLurkers2_Exhausted_Ghost_Soldier_LenaAlmostOut_Sub.json,"Lena, please...",
Impact\Content\Maps\Chapters\Chapter11\HYG_FightLurkers2\PhaseOne\Ch11_HYG_FightLurkers2_Exhausted_Ghost_Soldier_LenaAlmostOut_Sub.json,I'm almost out of ammo and they're still coming...,
Impact\Content\Maps\Chapters\Chapter11\HYG_FightLurkers2\PhaseTwo\Ch11_HYG_FightLurkers2_Exhausted_Ghost_Soldier_LenaLightIs_Sub.json,"Lena, the light is still red, do you copy?!",
Impact\Content\Maps\Chapters\Chapter11\HYG_FightLurkers2\PhaseTwo\Ch11_HYG_FightLurkers2_Exhausted_Ghost_Soldier_LenaLightIs_Sub.json,Did you not seal the door or is everyone not out yet?!?,
Impact\Content\Maps\Chapters\Chapter11\HYG_FightLurkers2\PhaseTwo\Ch11_HYG_FightLurkers2_Exhausted_Ghost_Soldier_LenaRetreatGo_Sub.json,Lena... your 'strategic retreat' can officially go fuck itself.,
Impact\Content\Maps\Chapters\Chapter11\HYG_FightLurkers2\PhaseTwo\Ch11_HYG_FightLurkers2_Exhausted_Ghost_Soldier_TurnGreenOf_Sub.json,"Turn green, you piece of shit light bulb...",
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Petya_AlmostConsumed_01_Sub.json,"Maybe something less scary for, for awhile.",
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Petya_AlmostConsumed_01_Sub.json,AHHHHHHH!??,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Petya_AlmostConsumed_01_Sub.json,KHAAAAN!!!?!?,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Petya_AlmostConsumed_01_Sub.json,I saw-- these people!!!,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Petya_AlmostConsumed_01_Sub.json,They were-- they were dead!!!,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Petya_AlmostConsumed_01_Sub.json,"Screaming-- in my brain!!! Oh God, it hurt so much!!",
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Petya_AlmostConsumed_01_Sub.json,Wait...,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Petya_AlmostConsumed_01_Sub.json,Momma?,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Petya_AlmostConsumed_01_Sub.json,Is this what's happening to her?!?,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Petya_AlmostConsumed_01_Sub.json,NO!!!,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Petya_AlmostConsumed_01_Sub.json,I have to find my mom!!!,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Petya_AlmostConsumed_01_Sub.json,"No, I have to!!",
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Petya_AlmostConsumed_01_Sub.json,This is all my fault!! Don't you see??,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Petya_AlmostConsumed_01_Sub.json,I was supposed to meet her at the station!!!,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Petya_AlmostConsumed_01_Sub.json,Yes.,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Petya_AlmostConsumed_01_Sub.json,I want to find momma.,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Petya_AlmostConsumed_01_Sub.json,This should take us to her.,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Petya_Intro_01_Sub.json,I don't like your game very much.,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Serdar_AreYouAlright_Sub.json,Are you alright?!,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Serdar_IDonShould_Sub.json,I don’t know... But you should turn back.,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Serdar_IDonShould_Sub.json,It’s not safe for you here...,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Serdar_ItOkNow_Sub.json,"It's OK now, boy, it's OK...",
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Serdar_ItOkNow_Sub.json,You saw dead people?,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Serdar_IWillFind_Sub.json,I will find her for us both--,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Serdar_Petya_Sub.json,PETYA!,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Serdar_YesStartingTo_Sub.json,Yes. I'm starting to know the way.,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_PetyaAlmostConsumed_Serdar_YouSupposedTo_Sub.json,'You're supposed to meet her at the station.',
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_Terminus_Petya_IDonCool_Sub.json,I don’t.,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_Terminus_Petya_IDonCool_Sub.json,It’s kinda cool to live with Genghis Khan!,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_Terminus_Petya_IDonCool_Sub.json,"So, I will call you by your real name.",
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_Terminus_Petya_SoYouAnd_Sub.json,So… You and mom…,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_Terminus_Petya_SoYouAnd_Sub.json,When we find her…,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_Terminus_Petya_SoYouAnd_Sub.json,Are you going to stay with us?,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_Terminus_Serdar_IMightYou_Sub.json,"I might. If you don’t mind, of course.",
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_Terminus_Serdar_OkayYouWon_Sub.json,Okay. You won.,
Impact\Content\Maps\Chapters\Chapter11\KNE_PetyaAlmostConsumed\PetyaAlmostConsumed_L2\Ch11_KNE_Terminus_Serdar_OkayYouWon_Sub.json,Khan it is.,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_AdaptiveOutburst_Sub.json,She was there holding my hand.,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_AdaptiveOutburst_Sub.json,And then people started shoving and she was just gone...,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_AdaptiveOutburst_Sub.json,But she didn't FEEL gone!,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_AdaptiveOutburst_Sub.json,She should have been right there!,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_AdaptiveTalk_Sub.json,Why couldn't I see her??,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_AdaptiveTalk_Sub.json,Why did it make you sad?,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_AdaptiveTalk_Sub.json,I'm sorry.,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_AdaptiveTalk_Sub.json,...you promise you'll find her?,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_BenchTalk_Sub.json,I don’t know what is happening to me.,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_BenchTalk_Sub.json,I have never been so tired.,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_BenchTalk_Sub.json,This thing took all my strength.,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_BenchTalk_Sub.json,"You're not going to let me come to the end of it, are you?",
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_BenchTalk_Sub.json,But what if I never see her again?,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_BenchTalk_Sub.json,You don't understand!,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_CryingBenchReminder1_Sub.json,"I'm sorry, momma...",
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_CryingBenchReminder2_Sub.json,It's not fair...,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_CryingBenchReminder3_Sub.json,I can't do it...,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_CryingBenchReminder6_Sub.json,I'm trying so hard...,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_DoorTalk_Sub.json,"This place seems OK, right?",
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_DoorTalk_Sub.json,"Like it's safe, somehow?",
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_DoorTalk_Sub.json,Did you know that already??,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_DoorTalk_Sub.json,This door.,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_DoorTalk_Sub.json,I can hear her behind it...,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_DoorTalk_Sub.json,You should start there.,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_Intro_Sub.json,What is this place?,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_Intro_Sub.json,Only it's not.,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_LeaveReminder1_Sub.json,I'll be alright. Just...,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_LeaveReminder1_Sub.json,"bring her back soon, OK?",
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_LeaveReminder2_Sub.json,You don't have to worry about me.,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_LeaveReminder2_Sub.json,I'll stay right here.,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_LeaveReminder6_Sub.json,It's getting harder to hear her.,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_LeaveReminder6_Sub.json,You should get going.,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Petya_ToBench_Sub.json,"Can we rest, just a minute?",
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Serdar_AManLearns_Sub.json,A man learns to listen when the Metro speaks.,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Serdar_BecauseIDidn_Sub.json,Because I didn't believe a bandana could bring her son back to her...,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Serdar_BecauseIDidn_Sub.json,and that made me feel helpless.,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Serdar_IBelieveThat_Sub.json,I believe that's a good idea.,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Serdar_IfIHad_Sub.json,"If I had to hazard a guess, I'd say it's an abandoned Metro station, only...",
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Serdar_INeverUnderstood_Sub.json,"I never understood why your mother wore the same bandana over and over, and one day,",
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Serdar_INeverUnderstood_Sub.json,she told me she used to clean you with it when you were a baby.,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Serdar_INeverUnderstood_Sub.json,"But then after she told me that story, any time I saw the bandana,",
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Serdar_INeverUnderstood_Sub.json,it made me feel very sad.,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Serdar_IThinkYour_Sub.json,I think your mother would be very angry with me if I did.,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Serdar_IThinkYour_Sub.json,"Though to be honest, I'm not sure the option was ours to begin with.",
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Serdar_MaybeItThe_Sub.json,"Maybe it’s for the good, you know.",
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Serdar_NoIDidn_Sub.json,"No, Petya.",
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Serdar_NoIDidn_Sub.json,What I didn't understand was that the bandana wasn't there to help her find you.,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Serdar_NoIDidn_Sub.json,"It was a gift, so that I could.",
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Serdar_OfCourseYou_Sub.json,Of course you will.,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Serdar_TellMeStill_Sub.json,Tell me. Do you still have your mother's bandana?,
Impact\Content\Maps\Chapters\Chapter11\KNE_Terminus\Terminus_L2\Ch11_KNE_Terminus_Serdar_ThankYouAnd_Sub.json,"Thank you, Petya. Your mother and I will see you very soon.",
Impact\Content\Maps\Chapters\Chapter11\TRAV_ToCatacombs\GettingOffTheTrolley\Ch11_TRAV_ToCatacombs_Petya_ILikeMy_Sub.json,I’m like my mom. Sometimes I just know.,
Impact\Content\Maps\Chapters\Chapter11\TRAV_ToCatacombs\GettingOffTheTrolley\Ch11_TRAV_ToCatacombs_Petya_LikeALibrary_Sub.json,Like a library only with memories of people instead of books.,
Impact\Content\Maps\Chapters\Chapter11\TRAV_ToCatacombs\GettingOffTheTrolley\Ch11_TRAV_ToCatacombs_Petya_LikeALibrary_Sub.json,Memories of what they once were.,
Impact\Content\Maps\Chapters\Chapter11\TRAV_ToCatacombs\GettingOffTheTrolley\Ch11_TRAV_ToCatacombs_Petya_LikeALibrary_Sub.json,"Everyone's got a story, right?",
Impact\Content\Maps\Chapters\Chapter11\TRAV_ToCatacombs\GettingOffTheTrolley\Ch11_TRAV_ToCatacombs_Petya_NoSomewhereOn_Sub.json,"No, she's somewhere on the other side of...",
Impact\Content\Maps\Chapters\Chapter11\TRAV_ToCatacombs\GettingOffTheTrolley\Ch11_TRAV_ToCatacombs_Petya_NoSomewhereOn_Sub.json,whatever's down there.,
Impact\Content\Maps\Chapters\Chapter11\TRAV_ToCatacombs\GettingOffTheTrolley\Ch11_TRAV_ToCatacombs_Petya_TheyCanUp_Sub.json,They can’t wake up.,
Impact\Content\Maps\Chapters\Chapter11\TRAV_ToCatacombs\GettingOffTheTrolley\Ch11_TRAV_ToCatacombs_Petya_TheyCanUp_Sub.json,They’re just bones. They’re not human.,
Impact\Content\Maps\Chapters\Chapter11\TRAV_ToCatacombs\GettingOffTheTrolley\Ch11_TRAV_ToCatacombs_Petya_TheyCanUp_Sub.json,They’re just empty shells.,
Impact\Content\Maps\Chapters\Chapter11\TRAV_ToCatacombs\GettingOffTheTrolley\Ch11_TRAV_ToCatacombs_Petya_TheyCanUp_Sub.json,Something that made them human left them.,
Impact\Content\Maps\Chapters\Chapter11\TRAV_ToCatacombs\GettingOffTheTrolley\Ch11_TRAV_ToCatacombs_Petya_TheyCanUp_Sub.json,Something very important.,
Impact\Content\Maps\Chapters\Chapter11\TRAV_ToCatacombs\GettingOffTheTrolley\Ch11_TRAV_ToCatacombs_Petya_TheyCanUp_Sub.json,I can feel it.,
